step	time	T	T-cg	T-at	Ekin	res	angle_12	angle_12_cross	angle_160	angle_160_cross	angle_166	bond_124_cross	bond_125_cross	bond_71	bond_82	bond_82_cross	coulomb	dihedral_51	dihedral_51_cross	dihedral_83	dihedral_83_cross	lj	lj-14_0	lj-14_0_cross	lj-14_1	lj-14_1_cross	lj-14_2	lj-14_3	lj-14_4	lj-14_4_cross	tab-cg
97400	97.4	3.48237	3.35837	3.48647	8148.74	0.92399	510.69	146.318	2577.31	242.707	782.998	1.35339	9.40309	1895.57	869.072	81.8161	510.81	424.067	189.658	741.431	118.632	-420.976	62.4203	14.0974	447.087	74.7763	1.976	3.9243	28.313	22.4482	0.147789
97500	97.5	3.54266	3.35837	3.54876	8289.81	0.92499	500.71	120.439	2696.37	237.051	858.435	1.21012	9.23472	1746.38	830.285	104.23	516.805	424.713	191.859	808.4	130.947	-430.735	60.9229	5.18505	441.048	79.4206	2.48552	6.54042	21.8281	21.6954	0.200012
97600	97.6	3.55946	3.35837	3.56612	8329.14	0.92599	544.554	120.789	2556.17	278.753	816.625	1.1444	9.11937	1993.13	866.187	72.6295	518.217	430.827	192.238	787.974	130.571	-387.278	44.2357	7.64261	482.952	84.0075	2.45018	9.64262	26.5949	26.517	0.220435
97700	97.7	3.51436	3.35837	3.51953	8223.61	0.92699	541.796	116.177	2599.32	270.604	754.547	1.1968	8.82627	2072.36	842.127	119.349	516.694	435.544	193.794	842.333	117.547	-417.128	60.4298	8.61202	477.561	92.3074	0.250513	9.87187	24.5045	20.5965	0.304512
97800	97.8	3.54767	3.35837	3.55394	8301.55	0.92799	587.792	142.712	2631.05	266.073	768.447	1.2538	8.80532	1918.09	865.332	59.014	512.757	437.258	196.314	806.969	130.076	-421.671	43.7961	13.8154	486.48	84.5648	1.0807	7.59299	27.459	26.8474	0.187645
97900	97.9	3.49819	3.35837	3.50282	8185.76	0.92899	543.315	135.695	2587.2	219.14	882.682	1.27311	8.74867	1827.93	824.351	67.554	515.877	420.22	198.508	772.008	136.427	-417.703	55.299	12.522	465.982	83.0706	0.86909	4.11986	23.2411	24.5492	0.134628
98000	98	3.37649	3.35837	3.37709	7900.98	0.92999	532.702	131.417	2442.66	252.704	807.72	1.22574	8.55328	1817.73	890.84	77.3837	514.387	424.152	196.481	782.115	122.639	-409.133	53.6291	5.59484	479.507	90.3021	2.75198	7.00839	35.3247	27.472	0.0658454
98100	98.1	3.32942	3.35837	3.32846	7790.83	0.93099	534.648	87.232	2437.85	229.493	873.699	1.21193	8.44391	1887.6	906.468	80.8783	513.802	426.245	202.563	853.481	112.283	-445.217	59.0943	2.1319	440.649	81.72	0.417657	4.67274	25.4752	32.6398	0.161899
98200	98.2	3.48984	3.35837	3.49419	8166.22	0.93199	582.236	103.411	2565.8	206.216	918.163	1.11309	8.29841	1735.4	925.044	55.8687	523.131	423.828	196.356	825.264	133.721	-492.739	54.7391	4.8239	439.935	92.6024	1.70059	5.35831	20.646	17.3415	0.216554
98300	98.3	3.40263	3.35837	3.4041	7962.16	0.93299	507.965	98.4739	2762.4	233.649	758.813	1.12793	8.09163	1785.18	828.571	71.4878	530.225	421.773	196.802	848.271	121.909	-436.772	68.1118	6.56307	511.307	98.7762	2.02386	6.92845	26.36	23.9344	0.224889
98400	98.4	3.45777	3.35837	3.46106	8091.18	0.93399	578.535	135.705	2610.29	301.687	840.095	1.16506	7.70446	1835.7	788.624	91.092	527.686	427.121	193.026	829.222	102.379	-445.986	60.6904	7.84596	489.398	85.1426	0.221496	6.83927	30.6041	23.5279	0.216736
98500	98.5	3.45025	3.35837	3.45329	8073.58	0.93499	488.359	132.05	2577.35	271.283	818.68	1.1525	7.56387	2069.95	886.362	76.0954	536.336	421.08	205.378	815.071	125.851	-432.075	44.2914	4.59656	469.004	84.7153	-0.351395	8.94021	20.2521	24.2194	0.245762
98600	98.6	3.56747	3.35837	3.57439	8347.88	0.93599	550.288	87.8462	2758.69	211.195	781.998	1.10029	7.51614	1983.8	962.916	84.3022	529.595	422.175	188.964	753.202	108.606	-416.776	54.6175	2.72231	470.257	83.9549	2.79428	6.29803	33.8056	24.126	0.305542
98700	98.7	3.53168	3.35837	3.53742	8264.14	0.93699	532.375	115.449	2664.1	318.439	857.654	1.00676	7.4039	2054.25	988.904	95.9494	535.857	413.921	194.894	802.459	110.99	-435.978	61.7999	9.88193	489.858	86.3849	0.249408	7.64527	26.2376	25.2878	0.344537
98800	98.8	3.54375	3.35837	3.54989	8292.37	0.93799	510.1	135.969	2716.49	236.87	827.616	0.984453	7.38798	1865.3	746.382	116.944	536.054	415.737	193.591	772.316	113.991	-408.535	58.7728	6.56951	463.409	92.5229	1.29461	4.20398	33.3974	18.788	0.301072
98900	98.9	3.57623	3.35837	3.58344	8368.37	0.93899	514.281	159.731	2612.18	250.628	890.628	0.941141	7.48598	1895.33	749.61	79.7694	531.55	422.756	201.116	786.936	128.941	-399.58	52.9017	6.59979	467.965	83.0701	2.00445	3.75525	39.5235	20.892	0.309215
99000	99	3.48948	3.35837	3.49382	8165.38	0.93999	568.422	151.038	2672.28	263.049	958.266	0.962303	7.224	1951.1	780.877	108.917	536.18	427.965	197.165	828.928	117.756	-424.92	62.1197	6.82691	466.995	99.8033	-0.0690166	8.33526	26.3072	13.7954	0.350945
99100	99.1	3.57421	3.35837	3.58136	8363.65	0.94099	501.96	147.02	2541.69	334.403	881.939	0.919633	7.17338	1802.68	783.891	42.6357	532.005	425.614	198.905	786.759	131.578	-454.283	53.617	10.2216	451.579	84.891	-0.370047	6.92833	37.5766	16.0548	0.305998
99200	99.2	3.63164	3.35837	3.64069	8498.05	0.94199	513.701	129.431	2478.8	239.934	810.83	0.808436	6.99115	1804.46	810.619	143.126	535.92	421.506	196.757	769.697	114.983	-413.504	56.782	11.106	446.005	65.2482	0.432965	7.64001	34.394	17.061	0.277629
99300	99.3	3.628	3.35837	3.63693	8489.52	0.94299	497.35	137.954	2636.49	223.949	874.043	0.870359	7.07375	1782.32	901.786	96.4178	547.712	420.741	190.89	795.201	113.804	-415.162	64.4858	10.1624	479.733	95.1515	-0.143226	6.58683	29.1241	15.183	0.317418
99400	99.4	3.44516	3.35837	3.44803	8061.67	0.94399	542.478	158.768	2654.42	244.917	768.885	0.875519	7.17051	1761.35	794.774	84.7187	549.312	422.881	188.052	812.517	110.446	-420.839	59.4702	3.52267	468.455	81.5849	0.580043	5.14307	24.5947	21.3272	0.345964
99500	99.5	3.56066	3.35837	3.56736	8331.96	0.94499	559.697	120.611	2652.09	252.061	846.569	0.873695	7.22139	1817.48	922.619	78.6817	544.138	420.414	187.566	771.651	96.2981	-425.336	46.8933	6.48318	449.755	80.821	-0.257739	5.97865	37.8842	17.8523	0.353315
99600	99.6	3.54622	3.35837	3.55244	8298.16	0.94599	477.032	108.138	2594.32	251.194	944.799	0.892398	7.02412	1749.22	797.511	97.5478	540.513	426.439	190.34	744.569	107.057	-435.651	61.5446	4.90293	447.466	91.8924	1.92696	7.85107	42.7155	16.4671	0.341616
99700	99.7	3.56077	3.35837	3.56748	8332.21	0.94699	583.857	119.382	2619.74	274.426	907.781	0.829244	6.81822	1892.84	819.424	88.1318	547.602	430.981	188.755	816.288	118.378	-424.836	47.3471	7.53553	482.606	93.1454	3.2393	5.37348	28.8701	18.2525	0.329274
99800	99.8	3.56041	3.35837	3.5671	8331.35	0.94799	521.812	85.7155	2520.24	247.757	850.469	0.873046	6.50842	1901.67	930.521	95.5599	542.493	435.301	195.568	829.253	111.404	-453.257	69.4856	3.99164	482.186	78.2559	1.63278	3.80359	28.17	20.1451	0.340242
99900	99.9	3.51737	3.35837	3.52263	8230.64	0.94899	578.703	107.057	2693.09	245.639	832.239	0.797673	6.2754	1823.34	908.178	126.25	538.723	439.106	195.901	893.668	128.612	-409.564	60.5281	3.80853	454	73.1245	-0.400148	3.67523	36.1697	16.8193	0.409056
100000	100	3.60103	3.35837	3.60906	8426.4	0.94999	535.972	127.115	2652.92	261.556	757.638	0.8237	6.03337	1838.62	801.466	66.6862	540.414	449.76	188.988	808.384	136.209	-374.004	61.2086	6.72067	480.206	106.353	0.00834861	7.40793	39.486	21.1115	0.497841
100100	100.1	3.47943	3.35837	3.48343	8141.86	0.95099	591.924	133.298	2654.59	259.256	789.342	0.931666	5.61927	1817.45	926.753	102.291	563.946	441.679	175.995	808.691	117.046	-420.886	62.259	5.59191	498.731	114.708	0.440373	10.8794	25.182	4.6634	0.540995
100200	100.2	3.44014	3.35837	3.44284	8049.92	0.95199	478.581	132.143	2742.17	251.11	873.581	0.88859	5.59926	1984.24	953.324	65.2503	553.434	433.779	180.703	822.515	128.654	-404.926	59.7653	4.02886	426.527	97.0282	1.85409	3.93205	23.7131	17.0047	0.379448
100300	100.3	3.4747	3.35837	3.47855	8130.8	0.95299	613.915	124.07	2562.29	214.692	787.292	0.895124	5.62442	1976.6	855.797	69.8942	556.586	444.935	182.277	797.612	149.498	-438.489	58.2034	3.21539	483.564	97.8118	1.98715	3.34636	30.1049	14.2493	0.269332
100400	100.4	3.39151	3.35837	3.3926	7936.12	0.95399	502.91	139.28	2648.54	238.823	789.02	0.891846	5.71003	1921.9	981.518	97.4337	555.648	438.744	186.114	782.784	158.995	-450.229	54.1809	3.35159	432.419	116.635	1.50332	4.75887	39.4197	13.3857	0.212321
100500	100.5	3.32835	3.35837	3.32735	7788.33	0.95499	450.71	139.807	2642.52	245.723	824.151	0.878053	5.65603	1756.1	927.355	50.164	559.975	436.274	183.203	780.778	148.91	-429.249	61.7601	8.47744	440.073	114.151	-0.6284	4.91432	34.9191	19.9856	0.200802
100600	100.6	3.48371	3.35837	3.48786	8151.87	0.95599	528.119	108.009	2656.41	249.465	773.23	0.906389	5.51216	1905.33	896.441	73.6338	551.921	450.393	188.503	846.338	144.402	-434.072	70.7359	5.95542	412.557	110.21	-0.401661	11.7454	33.8496	16.2089	0.169822
100700	100.7	3.56848	3.35837	3.57544	8350.25	0.95699	580.558	105.81	2726.48	217.898	751.992	0.947526	5.34624	1795.21	833.872	117.597	553.506	447.135	185.534	777.409	180.945	-425.527	50.5811	6.78685	472.071	97.3645	0.76328	9.5783	38.3552	17.8394	0.16428
100800	100.8	3.53	3.35837	3.53568	8260.2	0.95799	522.393	132.087	2719	249.47	806.437	0.871136	5.07266	1847.38	922.986	89.8148	550.547	455.474	181.651	812.949	137.706	-436.392	61.9673	6.60296	459.864	100.681	-0.2949	8.4148	44.5305	16.4139	0.164778
100900	100.9	3.63924	3.35837	3.64854	8515.82	0.95899	516.174	100.247	2683.97	270.993	867.58	0.905366	4.88924	2023.76	825.408	67.4528	564.366	446.736	186.294	890.624	149.582	-437.385	53.7935	5.2365	486.906	99.4124	1.04827	5.55553	26.2084	17.0352	0.134562
101000	101	3.47695	3.35837	3.48088	8136.07	0.95999	562.584	102.783	2661.64	320.845	874.82	0.850282	4.88827	2077.86	827.121	78.5238	551.441	453.046	192.101	854.968	155.21	-433.595	65.6911	12.5552	419.084	106.643	1.19335	6.65967	39.6314	13.3494	0.126287
101100	101.1	3.57347	3.35837	3.58059	8361.92	0.96099	543.149	133.49	2562.37	296.961	833.942	0.865655	4.84103	1875.83	850.322	72.4208	558.848	449.877	184.412	827.189	151.617	-451.954	50.4579	6.50428	467.897	116.476	-0.305076	5.77736	36.2366	15.9312	0.131966
101200	101.2	3.5521	3.35837	3.55851	8311.9	0.96199	541.13	110.367	2711.4	290.381	713.259	0.85548	4.7528	1944.64	828.769	81.2596	557.008	448.528	175.39	755.633	134.075	-448.333	71.2709	5.87783	436.714	101.604	0.776553	8.51874	35.3348	19.9431	0.153922
101300	101.3	3.47704	3.35837	3.48097	8136.27	0.96299	551.828	125.533	2650.46	254.108	847.828	0.810139	4.59792	1961.48	870.912	79.9689	558.977	445.065	181.569	732.149	129.113	-478.525	61.2094	4.95248	436.548	89.2369	0.368424	9.55618	26.0996	15.4742	0.173372
101400	101.4	3.41871	3.35837	3.4207	7999.77	0.96399	583.88	167.11	2617.12	262.39	834.574	0.722621	4.45248	1798.48	983.67	77.4393	570.039	439.313	178.871	775.178	133.773	-393.912	56.0001	4.72235	475.446	106.608	1.77782	5.80164	38.1341	16.3227	0.171402
101500	101.5	3.45207	3.35837	3.45518	8077.85	0.96499	563.041	115.875	2543.8	212.24	854.102	0.678706	4.24782	1979.81	891.937	99.2727	558.043	441.939	191.53	760.052	139.245	-414.003	50.3689	3.99259	439.48	83.2855	1.33029	8.26747	36.7562	16.0115	0.160488
101600	101.6	3.4194	3.35837	3.42142	8001.4	0.96599	534.145	97.9442	2608.63	289.544	853.842	0.674468	3.95923	1973.72	881.547	88.8945	562.369	448.666	183.282	777.134	140.912	-465.009	53.9288	6.9036	437.489	100.913	2.73013	3.26194	33.0904	12.5498	0.180499
101700	101.7	3.42392	3.35837	3.42609	8011.98	0.96699	498.927	99.9405	2718.76	265.635	807.573	0.677927	3.81702	2004.56	907.738	101.142	571.279	442.412	176.82	781.681	144.984	-431.366	56.5342	10.6416	462.23	113.89	0.976191	6.44772	36.4408	19.1677	0.278778
101800	101.8	3.52738	3.35837	3.53298	8254.07	0.96799	577.708	143.483	2523.43	203.754	953.436	0.674408	3.70272	1983.72	903.39	63.2	564.501	436.567	188.569	783.568	133.659	-452.744	47.104	5.30599	427.466	85.2445	1.3525	5.99304	28.727	18.3873	0.378721
101900	101.9	3.43142	3.35837	3.43384	8029.52	0.96899	525.604	131.202	2642.86	243.199	908.043	0.645769	3.55972	1989.99	829.289	98.489	572.528	437.747	193.484	875.734	154.06	-437.562	63.6674	5.0503	489.068	109.088	2.81277	8.99961	32.9498	18.897	0.488982
102000	102	3.60751	3.35837	3.61576	8441.58	0.96999	611.292	144.219	2642.3	264.699	793.012	0.618525	3.37215	1909.69	852.019	80.6962	563.679	447	190.118	773.685	158.602	-453.242	68.0273	8.62652	444.376	114.908	2.93348	7.7072	40.951	11.5688	0.58374
102100	102.1	3.64822	3.35837	3.65782	8536.84	0.97099	487.506	90.0226	2647.21	256.967	784.692	0.590912	3.24038	1997.56	952.191	88.671	565.667	446.722	185.475	817.092	134.115	-397.587	59.4561	10.6682	469.778	123.271	2.44635	4.42182	45.9733	14.2142	0.460565
102200	102.2	3.62385	3.35837	3.63264	8479.8	0.97199	575.985	120.729	2792.1	253.348	844.646	0.571569	3.084	1901.41	865.791	94.801	569.277	445.209	194.116	790.773	101.661	-474.142	58.6976	3.77693	459.13	86.5217	3.24083	7.60977	20.5993	21.9464	0.303716
102300	102.3	3.47732	3.35837	3.48126	8136.93	0.97299	606.324	102.173	2626.68	307.349	762.634	0.537783	2.99149	1769.55	844.096	88.9099	565.293	457.578	194.749	856.023	114.218	-466.72	56.6595	1.82741	486.895	91.6881	1.58597	3.94895	28.6113	17.0698	0.294934
102400	102.4	3.47503	3.35837	3.4789	8131.58	0.97399	603.121	109.099	2728.37	243.719	774.683	0.654225	2.9299	1819.69	831.001	99.7546	565.809	455.365	186.106	766.735	125.817	-484.085	69.812	6.22474	475.4	84.9666	1.26024	9.53424	33.6072	11.631	0.327406
102500	102.5	3.56246	3.35837	3.56921	8336.15	0.97499	563.828	116.27	2559.83	224.693	866.788	0.544671	2.79137	1902.02	937.377	70.1638	558.592	458.937	193.362	804.595	115.327	-416.374	52.701	9.374	442.319	83.3198	3.22023	7.30876	32.7214	22.2505	0.335172
102600	102.6	3.50319	3.35837	3.50799	8197.47	0.97599	592.843	128.857	2537.7	294.744	757.518	0.558711	2.67193	1893.59	930.78	87.4247	564.07	453.685	192.518	788.601	129.328	-473.368	67.4383	11.0611	433.873	111.819	0.795298	5.26601	36.7914	16.1997	0.241011
102700	102.7	3.60271	3.35837	3.6108	8430.33	0.97699	520.926	169.106	2461.82	211.487	847.716	0.515371	2.58609	1874.31	879.581	69.4296	566.279	459.403	193.206	825.7	110.983	-475.423	76.5662	2.81299	445.775	80.3426	2.44078	5.55359	36.0567	8.84587	0.203072
102800	102.8	3.53275	3.35837	3.53852	8266.63	0.97799	542.981	110.792	2702.6	210.183	710.212	0.476347	2.51677	1820.27	813.159	76.7909	585.088	451.223	184.548	887.954	87.5852	-460.227	60.3777	3.10306	481.819	95.0771	1.21307	4.87246	27.4546	11.769	0.140701
102900	102.9	3.53067	3.35837	3.53637	8261.76	0.97899	528.632	106.989	2622.64	288.283	878.794	0.435442	2.32729	1765.73	885.887	135.294	579.094	455.102	183.506	827.088	118.758	-471.771	65.694	3.74512	456.864	109.963	1.93345	4.51543	21.0402	13.1673	0.113681
103000	103	3.5201	3.35837	3.52546	8237.04	0.97999	605.155	120.836	2628.57	272.476	899.618	0.427101	2.19845	1857.44	934.623	63.4697	581.31	456.428	179.892	837.064	109.111	-479.037	60.431	5.61496	437.16	100.833	1.8851	6.63364	18.2235	18.1127	0.108792
103100	103.1	3.39807	3.35837	3.39938	7951.48	0.98099	481.53	120.204	2612.64	296.439	862.645	0.381399	2.08006	1985.44	842.834	121.011	564.898	474.416	183.161	843.068	114.036	-446.39	63.847	7.25031	429.979	98.7104	1.41579	4.49122	51.2259	15.809	0.111232
103200	103.2	3.42706	3.35837	3.42934	8019.32	0.98199	528.647	149.975	2633.32	312.365	763.89	0.364399	1.96723	1967.36	829.314	100.274	583.285	452.571	189.572	818.124	143.092	-438.846	57.7059	12.0346	486.628	97.4165	1.63117	4.5443	30.1234	15.2846	0.0950146
103300	103.3	3.65443	3.35837	3.66423	8551.37	0.98299	605.071	129.134	2582.13	258.985	757.56	0.349779	1.85204	1951.76	870.768	101.051	579.662	445.89	192.607	766.976	111.18	-512.028	53.2897	5.37277	429.872	90.8761	2.40177	4.11954	25.4505	18.8273	0.068925
103400	103.4	3.65462	3.35837	3.66443	8551.81	0.98399	510.116	104.917	2570.14	238.912	859.499	0.359129	1.7423	1915.13	840.82	95.4819	580.968	436.18	197.059	750.351	127.419	-501.805	86.2133	9.51917	457.534	91.4376	2.83449	5.57677	27.4514	23.4027	0.062822
103500	103.5	3.54629	3.35837	3.55252	8298.33	0.98499	518.916	114.545	2695.56	230.631	825.72	0.329954	1.66438	1899.58	870.17	112.433	578.427	453.546	196.717	755.035	122.415	-484.18	67.2983	5.32194	467.065	90.4434	-0.175533	9.34839	36.3986	21.7509	0.0636211
103600	103.6	3.55977	3.35837	3.56644	8329.87	0.98599	525.912	115.856	2549.61	284.51	867.862	0.297783	1.59494	1862.43	791.865	112.436	584.981	440.655	197.638	795.655	153.931	-525.72	60.8569	7.82661	469.036	91.1669	0.54057	6.66721	23.2538	18.3772	0.0656311
103700	103.7	3.5863	3.35837	3.59384	8391.93	0.98699	609.274	139.174	2523.63	286.789	915.968	0.300945	1.56127	1858.76	928.397	88.3696	590.328	448.391	187.366	823.849	116.837	-483.246	44.8733	5.54362	456.605	95.7291	0.541118	6.20177	18.5559	18.6373	0.0740539
103800	103.8	3.48106	3.35837	3.48512	8145.68	0.98799	533.036	110.997	2528.97	292.217	826.746	0.270624	1.46173	1965.3	798.759	91.9181	590.374	450.551	190.346	810.465	133.601	-465.938	46.1939	7.0294	467.618	96.8095	1.15484	5.10433	28.1187	17.5795	0.0755127
103900	103.9	3.5141	3.35837	3.51926	8223	0.98899	572.233	125.352	2503.47	266.059	694.831	0.225497	1.31292	1864.94	865.721	70.7508	594.367	446.205	189.975	762.608	128.218	-509.091	58.6948	9.19076	458.058	108.017	0.519025	3.33287	32.9544	14.6354	0.0800418
104000	104	3.49985	3.35837	3.50454	8189.66	0.98999	502.913	126.53	2503	310.105	790.761	0.18516	1.20761	1998.31	882.692	92.1379	601.902	447.387	182.343	799.849	139.906	-493.735	53.7729	6.03145	424.842	122.351	2.47091	7.95452	30.2742	6.40064	0.0894822
104100	104.1	3.47471	3.35837	3.47857	8130.83	0.99099	499.977	143.435	2536.66	279.421	876.69	0.169754	1.06752	1827.98	856.245	71.5773	600.553	439.05	195.687	809.722	133.582	-489.716	43.3415	7.64891	492.267	101.823	1.8507	4.95089	35.3899	11.2922	0.0762653
104200	104.2	3.61748	3.35837	3.62606	8464.91	0.99199	576.112	111.642	2586	310.237	838.673	0.161528	0.967354	1946.18	806.751	115.321	599.77	447.082	188.514	846.5	118.197	-506.165	60.8043	13.0523	461.031	100.425	4.11159	7.63116	34.5636	12.9549	0.0591947
104300	104.3	3.45764	3.35837	3.46093	8090.88	0.99299	540.579	133.452	2697.36	205.522	879.65	0.143401	0.833831	1922.48	783.54	105.072	583.407	454.463	197.335	801.258	123.042	-517.901	57.4373	2.64798	454.977	93.697	2.28418	4.07015	33.0297	19.3928	0.0491716
104400	104.4	3.54228	3.35837	3.54837	8288.93	0.99399	494.314	139.324	2517.98	226.178	900.836	0.13843	0.732573	1966.63	903.796	104.352	591.039	459.823	188.426	837.346	113.424	-460.764	54.6069	1.60665	442.813	100.77	1.68117	2.82346	37.0668	17.2948	0.0396263
104500	104.5	3.52099	3.35837	3.52637	8239.11	0.99499	566.777	103.626	2688.4	263.339	784.364	0.107046	0.609624	1792.36	860.4	59.7561	602.7	463.053	184.636	854.471	138.673	-509.159	66.2054	5.95643	493.382	109.309	0.485864	4.37369	31.6743	13.0591	0.02996
104600	104.6	3.59534	3.35837	3.60318	8413.09	0.99599	470.544	110.75	2590.44	293.973	779.69	0.0724355	0.487343	1809.07	794.923	133.264	591.401	470.23	193.786	841.316	129.958	-472.602	59.742	6.7832	487.829	110.249	4.58505	3.88698	34.3749	20.1202	0.0236378
104700	104.7	3.54089	3.35837	3.54693	8285.68	0.99699	550.719	144.623	2521.38	281.855	788.837	0.0535958	0.355446	1800.15	868.287	95.1793	589.729	464.141	189.218	795.917	118.48	-508.163	57.7731	4.54867	441.142	95.6242	5.44156	2.61148	36.1565	13.099	0.018402
104800	104.8	3.51857	3.35837	3.52387	8233.44	0.99799	532.758	117.105	2605.35	218.4	852.275	0.0356759	0.243481	1813.31	884.322	87.2348	607.34	452.212	184.062	808.832	112.075	-513.417	67.9346	1.00399	457.231	84.5	0.807308	2.28818	29.2855	9.91398	0.0105606
104900	104.9	3.46255	3.35837	3.466	8102.37	0.99899	555.168	148.604	2672.87	273.561	869.971	0.0186484	0.126019	1844.09	917.585	75.0048	601.534	457.466	187.868	823.025	113.195	-497.73	53.1699	4.42999	481.326	86.6678	1.76295	6.86349	37.2799	16.8582	0.00501777
105000	105	3.51103	3.35837	3.51609	8215.82	0.99999	475.327	131.027	2665.03	267.089	825.524	0.000198029	0.0012824	1776.93	913.174	85.7814	612.826	440.121	185.738	784.334	116.393	-501.645	56.0905	6.0079	457.775	99.1837	0.778202	4.97728	20.6873	15.4926	5.13205e-05
105100	105.1	3.46229	3.35837	3.46573	8101.77	1	618.507	98.3715	2549.51	252.967	920.636	0	0	1901.15	894.151	91.5523	595.248	459.061	187.886	778.122	121.597	-506.236	53.35	5.53493	434.589	96.7728	1.74539	4.82701	29.9059	22.3314	0
105200	105.2	3.4482	3.35837	3.45118	8068.8	1	512.901	125.097	2677.41	273.041	817.735	0	0	1945.22	915.959	70.302	600.044	457.004	183.639	807.755	115.268	-498.237	58.2017	5.64485	429.466	111.373	2.34374	8.9191	30.6727	22.2295	0
105300	105.3	3.47287	3.35837	3.47666	8126.51	1	561.275	100.868	2547.98	274.74	780.148	0	0	1912.78	908.921	75.401	603.774	459.383	183.467	806.65	122.356	-552.87	44.7902	7.88505	439.125	112.802	2.8867	7.04711	26.7503	13.5694	0
105400	105.4	3.61802	3.35837	3.62661	8466.16	1	698.143	145.229	2578.59	236.599	939.188	0	0	2156.79	927.157	57.6355	599.006	453.736	184.299	751.008	128.678	-538.523	54.0253	1.96882	435.964	91.1249	1.34079	5.12029	36.3218	12.5241	0
105500	105.5	3.57453	3.35837	3.58168	8364.39	1	569.041	143.995	2783.82	274.471	839.104	0	0	1985.44	869.952	90.5825	598.481	463.509	183.487	792.183	128.98	-511.827	72.7381	2.78612	457.843	118.895	0.855779	4.86022	47.302	14.4873	0
106000	106	3.67286	3.35837	3.68327	8594.48	1	493.849	126.583	2594.74	308.541	796.474	0	0	1891.93	798.021	94.5798	606.488	471.16	180.178	826.399	140.193	-494.535	57.5039	8.27112	483.134	106.228	3.73848	9.38525	36.4255	11.849	0
106500	106.5	3.52721	3.35837	3.5328	8253.67	1	565.944	166.246	2665.49	248.946	890.344	0	0	1763.56	870.528	119.535	592.212	466.552	194.72	803.649	120.955	-506.571	59.6944	7.64877	441.743	68.543	1.59166	3.78834	30.7525	11.0304	0
107000	107	3.48089	3.35837	3.48495	8145.29	1	482.77	98.705	2657.18	247.237	795.544	0	0	1903.54	843.496	69.2884	582.706	481.119	203.713	827.058	134.252	-525.561	74.1847	3.85678	450.212	98.0192	1.10555	16.6899	35.2595	13.913	0
