step	time	T	Ekin	res	lj	lj-tab	bond_125_cross	bond_124_cross	bond_124	angle_253_cross	angle_252_cross	angle_252	dihedral_190_cross	dihedral_190	dihedral_191_cross	lj-14_1	lj-14_0	lj-14_1_cross
15540	15.54	3.54021	49784.3	0.52695	-6505.35	1521.1	1515.61	3113.12	9917.58	3513.19	6598.12	7794.42	17132.3	19092	1237.7	5529	532.234	5051.03
15541	15.541	3.54401	49837.6	0.527	-6506.64	1520.93	1513.81	3125.27	9878.56	3512.92	6598.77	7792.06	17132.6	19094	1237.53	5529.56	531.301	5039.51
15542	15.542	3.54626	49869.3	0.52705	-6506.56	1520.93	1511.65	3136.13	9855.07	3512.73	6596.08	7791.45	17133.2	19095.1	1237.29	5528.89	530.455	5029.32
15543	15.543	3.55048	49928.6	0.5271	-6505.43	1521.67	1509.43	3143.23	9856.34	3512.52	6592.8	7783.05	17134.5	19095.3	1237.13	5527.72	529.341	5019.66
15544	15.544	3.54212	49811	0.52715	-6503.79	1521.96	1507.34	3147.59	9877.15	3512.36	6587.82	7769.83	17135.8	19095.7	1236.94	5526.57	527.813	5010.95
15545	15.545	3.53625	49728.5	0.5272	-6503.74	1519.51	1505.23	3155.11	9913.46	3512.05	6582.82	7754.78	17136.5	19098.2	1236.84	5524.76	526.116	5004.03
15546	15.546	3.52968	49636.1	0.52725	-6500.16	1520.19	1503.36	3174.65	9975.27	3511.28	6575.11	7736.74	17137.3	19100.3	1236.69	5523.65	524.871	4998.79
15547	15.547	3.51851	49479	0.5273	-6496.73	1520.51	1501.5	3193.75	10051.5	3510.32	6567.74	7718.8	17137.7	19102.2	1236.54	5523.23	523.69	4995.08
15548	15.548	3.50475	49285.5	0.52735	-6494.77	1518.87	1499.51	3216.18	10117.3	3509	6562.67	7693.08	17138.3	19103.3	1236.38	5522.53	522.807	4990.8
15549	15.549	3.49022	49081.2	0.5274	-6490.34	1519.21	1497.39	3242.36	10185.5	3507.51	6556.57	7661.74	17139.2	19103.4	1236.23	5523.75	521.606	4987.05
15550	15.55	3.48399	48993.7	0.52745	-6486.36	1519.43	1495.49	3273.39	10246.2	3506.01	6550.16	7624.3	17140.1	19102.7	1236.02	5523.16	520.367	4983.51
15551	15.551	3.50078	49229.7	0.5275	-6475.89	1525.95	1493.74	3303.44	10280.2	3505.01	6547.69	7589.13	17141	19100.2	1235.81	5522.39	519.344	4980.13
15552	15.552	3.4985	49197.7	0.52755	-6470.8	1525.88	1492.4	3330.3	10287.4	3504.31	6546.57	7555.49	17142.1	19096.7	1235.64	5521.15	518.328	4977.68
15553	15.553	3.49777	49187.4	0.5276	-6465.67	1526.12	1491.12	3352.81	10280.6	3504.55	6544.28	7516.18	17143.3	19093.1	1235.45	5518.06	516.891	4974.9
15554	15.554	3.50119	49235.5	0.52765	-6459.56	1526.91	1489.92	3366.5	10284.8	3505.31	6543.02	7479.25	17144.6	19088.3	1235.25	5514.44	516.156	4972.34
15555	15.555	3.50396	49274.5	0.5277	-6452.96	1528.17	1488.72	3375.65	10281.7	3506.33	6543.67	7452.32	17145.6	19083	1235.11	5507.93	515.298	4969.16
15556	15.556	3.52066	49509.3	0.52775	-6448.63	1529.17	1487.31	3375.67	10279.7	3507.37	6548.1	7431	17145.4	19078.3	1235.02	5501.35	514.521	4964.47
15557	15.557	3.5316	49663.2	0.5278	-6448.54	1527.64	1485.93	3372.93	10276.4	3508.48	6554.81	7421.27	17144.5	19074.3	1234.74	5493.41	513.799	4959.58
15558	15.558	3.54513	49853.4	0.52785	-6445.15	1528.84	1484.74	3365.98	10288.4	3509.24	6562.61	7419.69	17143.3	19070.3	1234.49	5487.33	512.998	4954.83
15559	15.559	3.54133	49800	0.5279	-6442.64	1530.09	1483.31	3351.98	10316.1	3509.6	6570.42	7427.15	17141.9	19065.7	1234.25	5479.98	512.299	4951.64
15560	15.56	3.53328	49686.8	0.52795	-6440.16	1530.85	1482.01	3326.2	10359.9	3509.83	6576.66	7443.62	17140.6	19061.8	1234	5472.57	511.874	4949.04
15561	15.561	3.53809	49754.5	0.528	-6437.68	1532.08	1480.99	3296.66	10389.6	3510.07	6582.39	7463.69	17139.3	19056.9	1233.75	5465.97	511.181	4945.44
15562	15.562	3.54	49781.3	0.52805	-6435.43	1532.84	1479.89	3266.86	10410.4	3509.69	6591.39	7490.71	17138.2	19051.6	1233.53	5462.39	511.121	4941.73
15563	15.563	3.55611	50007.8	0.5281	-6433.43	1533.57	1478.56	3228.46	10394.3	3508.83	6597.01	7517.14	17137.3	19046.2	1233.38	5459.99	511.748	4937.9
15564	15.564	3.55667	50015.7	0.52815	-6432.73	1534.07	1477.44	3187.7	10340.1	3507.33	6603.36	7544.82	17136.1	19042.3	1233.26	5458.65	512.568	4933.37
15565	15.565	3.5755	50280.4	0.5282	-6431.96	1534.81	1476.55	3148.95	10252.5	3505.43	6608.72	7570.22	17135	19040.2	1233.24	5458.05	513.673	4928.8
15566	15.566	3.59216	50514.7	0.52825	-6438.77	1529.29	1475.7	3113.3	10152.6	3503.55	6614.9	7598.82	17133.6	19040.6	1233.04	5457.55	514.787	4925.36
15567	15.567	3.59289	50525	0.5283	-6439.72	1529.24	1475.07	3084.97	10058.6	3501.94	6619.47	7624.08	17131.6	19041.5	1232.82	5456.38	515.966	4922.46
15568	15.568	3.6022	50655.9	0.52835	-6440.94	1529.69	1474.42	3060.74	9989.32	3500.8	6623.68	7648.82	17130	19042.1	1232.66	5454.2	516.785	4919.24
15569	15.569	3.61759	50872.4	0.5284	-6441.52	1530.25	1473.96	3042.56	9964.94	3500.21	6626.83	7671.65	17128.3	19044.6	1232.54	5451.57	517.474	4915.5
15570	15.57	3.63099	51060.8	0.52845	-6441.55	1530.63	1473.5	3030.11	9981.81	3499.87	6628.67	7697.93	17126.7	19047.3	1232.37	5447.83	517.62	4912.25
15571	15.571	3.60908	50752.7	0.5285	-6443.35	1530.68	1473.22	3030.71	10043.3	3499.6	6629.9	7726.58	17125.4	19050.7	1232.04	5445.24	517.838	4909.66
15572	15.572	3.59741	50588.5	0.52855	-6444.57	1530.57	1473.26	3035.79	10137.5	3499.76	6630.81	7755.58	17125	19054.6	1231.76	5440.76	517.148	4906
15573	15.573	3.58004	50344.3	0.5286	-6444.77	1530.65	1473.35	3047.76	10237.8	3500.08	6635.36	7783.39	17124.8	19058.7	1231.55	5435.6	515.787	4903.64
15574	15.574	3.57325	50248.9	0.52865	-6444.29	1530.47	1473.49	3062.72	10329.1	3500.97	6641.63	7812.38	17124.9	19062.4	1231.37	5430.03	514.164	4901.1
15575	15.575	3.5469	49878.3	0.5287	-6437.02	1536.91	1473.7	3078.07	10380.7	3502.3	6648.95	7839.52	17125.3	19066.6	1231.28	5424.71	511.766	4898.38
15576	15.576	3.53892	49766.1	0.52875	-6434.91	1536.95	1474.03	3099.19	10399.8	3503.85	6653.72	7862.57	17126	19070.8	1231.18	5419.26	509.011	4894.55
15577	15.577	3.53605	49725.7	0.5288	-6431.37	1537.46	1474.41	3122.22	10396.3	3505.56	6656.12	7883.54	17126.8	19075.2	1231.03	5412.94	506.114	4890.71
15578	15.578	3.52692	49597.3	0.52885	-6428.01	1537.42	1474.6	3148.91	10347.1	3507.33	6659.14	7902.19	17127.5	19079.8	1230.8	5405.1	503.592	4886.62
15579	15.579	3.53693	49738	0.5289	-6423.65	1537.88	1475.4	3182.53	10282.9	3508.9	6661.79	7921.06	17128.8	19084.9	1230.68	5395.14	501.257	4883.71
15580	15.58	3.54641	49871.4	0.52895	-6419.2	1538	1476.1	3218.07	10217.5	3510.3	6663.92	7936.34	17130.4	19090.4	1230.59	5385.89	499.308	4879.1
15581	15.581	3.53064	49649.7	0.529	-6414.54	1538.32	1477.13	3253.41	10171.1	3510.94	6666.96	7947.64	17131.6	19095.5	1230.55	5376.13	497.387	4873.11
15582	15.582	3.54492	49850.4	0.52905	-6410.08	1538.11	1477.94	3287.08	10146.1	3511.16	6668.06	7952.43	17132.7	19102	1230.43	5365.06	495.873	4866.3
15583	15.583	3.5499	49920.5	0.5291	-6406.02	1538.2	1478.61	3320.07	10115.8	3511.12	6667.27	7955.1	17133.8	19107.7	1230.29	5351.19	494.582	4859.36
15584	15.584	3.5552	49995	0.52915	-6402.24	1538.16	1479.65	3352.36	10090.2	3510.36	6665.52	7954.45	17135.2	19112.6	1230.17	5338.69	493.477	4852.47
15585	15.585	3.56533	50137.4	0.5292	-6402.88	1534.2	1480.62	3382.7	10087.7	3509.52	6664.07	7960.85	17136.8	19118.4	1230.06	5325.69	492.87	4847.25
15586	15.586	3.5612	50079.3	0.52925	-6395.3	1541.31	1481.52	3409.1	10098.7	3508.4	6664.15	7973.98	17138.4	19125.1	1229.9	5312.41	492.729	4842.87
15587	15.587	3.55601	50006.3	0.5293	-6396.07	1541.01	1482.75	3425.29	10124	3507.05	6659.82	7993.75	17139.8	19131.4	1229.63	5299.19	493.1	4839.28
15588	15.588	3.54555	49859.3	0.52935	-6399.37	1540.71	1483.81	3438.62	10165.1	3505.95	6653	8016.18	17141.5	19136.6	1229.54	5286.74	493.919	4835.43
15589	15.589	3.54611	49867.2	0.5294	-6404.64	1539.86	1485.32	3442.05	10227.5	3504.91	6643.49	8041.97	17142.7	19141.7	1229.37	5276.71	494.108	4832.23
15590	15.59	3.53446	49703.3	0.52945	-6411.69	1539.15	1486.84	3435.94	10274.6	3503.65	6633.74	8070.85	17143.9	19145.6	1229.24	5269.27	494.322	4827.31
15591	15.591	3.53706	49739.9	0.5295	-6420.76	1538.45	1488.42	3414.25	10299.7	3502.14	6621.35	8104.21	17145.4	19147.9	1229.08	5259.81	494.838	4822.76
15592	15.592	3.51467	49425.1	0.52955	-6430.89	1538.1	1489.76	3386.62	10308.3	3500.45	6606.07	8137	17146.6	19150.6	1228.82	5251.23	495.506	4819.08
15593	15.593	3.51425	49419.1	0.5296	-6442.91	1537.38	1490.77	3349.5	10283.5	3498.92	6593.15	8170.95	17147.9	19153.3	1228.56	5245.81	496.068	4816.33
15594	15.594	3.51613	49445.5	0.52965	-6455.53	1537.16	1491.92	3306.61	10241.4	3497.45	6580.82	8197.91	17149.7	19155.5	1228.31	5243.02	496.024	4814.52
15595	15.595	3.53572	49721	0.5297	-6469.47	1536.21	1492.96	3262.83	10180.9	3496.41	6565.83	8215.18	17151.5	19159	1228.08	5240.44	495.744	4813.92
15596	15.596	3.55025	49925.3	0.52975	-6481.55	1535.96	1494.16	3217.04	10107.5	3495.36	6552.75	8230.42	17154.2	19162.2	1227.9	5240.11	494.946	4814.68
15597	15.597	3.54957	49915.8	0.5298	-6493.2	1535.57	1494.98	3166.49	10037.6	3494.22	6543.02	8228.15	17156.7	19165.5	1227.75	5241	494.123	4816.57
15598	15.598	3.55342	49969.9	0.52985	-6504.36	1535.14	1495.7	3120.7	9979.78	3493.06	6535.99	8220.94	17159.8	19169.5	1227.47	5241.88	493.091	4819.1
15599	15.599	3.57131	50221.6	0.5299	-6519.15	1530.6	1496.31	3079.87	9952.43	3491.83	6533.73	8203.43	17162.7	19174.1	1227.15	5241.53	491.941	4823.7
15600	15.6	3.57075	50213.7	0.52995	-6528.95	1530.48	1496.9	3043.98	9965.15	3490.59	6531.48	8177.63	17165.6	19180.6	1226.73	5239.3	491.192	4829.55
15601	15.601	3.56974	50199.5	0.53	-6538.37	1530.76	1497.17	3008.5	10005.7	3489.39	6529.79	8153.71	17168.6	19188.4	1226.41	5236.7	490.689	4837.72
15602	15.602	3.56097	50076.1	0.53005	-6546.65	1530.82	1497.89	2976.27	10048.5	3488.24	6526.84	8126.66	17171.4	19196.2	1225.88	5233.54	491.146	4847.02
15603	15.603	3.5646	50127.1	0.5301	-6554.35	1530.84	1498.42	2956.33	10106.6	3487.15	6522.05	8103.72	17174.5	19204.7	1225.51	5230.6	491.28	4855.7
15604	15.604	3.57332	50249.9	0.53015	-6566.8	1525.22	1498.92	2944.44	10146.8	3485.99	6515.33	8076.32	17178.5	19214.3	1225.25	5226.36	492.023	4864.1
15605	15.605	3.56647	50153.5	0.5302	-6572	1525.3	1499.78	2942.74	10177.9	3484.9	6509.78	8043.12	17183.9	19224.3	1225.06	5221.46	492.992	4871.34
15606	15.606	3.56673	50157.2	0.53025	-6576.94	1525.07	1500.55	2946.98	10173.1	3483.95	6504.09	8003.96	17189.6	19235.1	1224.71	5216.05	493.581	4878.34
15607	15.607	3.57167	50226.5	0.5303	-6581.61	1524.97	1501.53	2959.33	10148	3483.09	6499.41	7966.1	17194.6	19245.6	1224.39	5206.95	494.242	4884.98
15608	15.608	3.5735	50252.4	0.53035	-6585.09	1525.22	1502.4	2978.19	10111	3482.33	6499.23	7926.21	17199.7	19256.4	1224.08	5198.09	494.633	4889.22
15609	15.609	3.57224	50234.6	0.5304	-6588.2	1525.9	1503.4	3002.74	10088.7	3481.65	6501.88	7892.53	17204.7	19267.2	1223.78	5189.02	494.799	4893.56
15610	15.61	3.5751	50274.9	0.53045	-6590.9	1526.18	1504.52	3029.89	10068.4	3481.09	6506.87	7859.72	17209.2	19277.2	1223.5	5180.41	495.416	4897.42
15611	15.611	3.55588	50004.6	0.5305	-6592.21	1526.63	1505.68	3063.78	10072.5	3480.52	6507.48	7825.47	17214.2	19286.4	1223.2	5172.95	495.968	4900.53
15612	15.612	3.55404	49978.7	0.53055	-6593.48	1527.24	1506.41	3101.41	10083.6	3480.15	6508.28	7782.2	17219	19296.1	1222.89	5164.99	496.556	4903.07
15613	15.613	3.55846	50040.8	0.5306	-6595.73	1527.42	1506.97	3136.06	10101.3	3479.72	6512.92	7733.38	17223.9	19306.2	1222.65	5157.72	497.176	4906.81
15614	15.614	3.56209	50091.9	0.53065	-6597.78	1527.44	1507.61	3171.57	10140.6	3479.33	6515.51	7685.89	17228	19316.6	1222.35	5150.46	497.722	4909.23
15615	15.615	3.56239	50096.2	0.5307	-6601.01	1527.38	1508.04	3208.48	10190.4	3478.97	6517.26	7638.57	17232.5	19326.1	1222.08	5144.32	497.289	4911.87
15616	15.616	3.56242	50096.5	0.53075	-6604.37	1527.51	1508.3	3241.25	10243.3	3478.65	6517.95	7591.44	17236.9	19336.8	1221.82	5140.03	496.869	4913.64
15617	15.617	3.54853	49901.2	0.5308	-6607.05	1527.98	1508.43	3275.4	10281	3478.33	6521.18	7547.22	17241.1	19347	1221.53	5139.91	496.641	4915.9
15618	15.618	3.55019	49924.5	0.53085	-6611.79	1527.14	1508.93	3302.89	10285.5	3478.09	6521.2	7512.21	17244.9	19356.2	1221.18	5143.43	496.536	4918.42
15619	15.619	3.54004	49781.8	0.5309	-6605.88	1538.28	1509.38	3323.44	10285.6	3477.87	6517.48	7481.65	17248.7	19365.3	1220.9	5147.12	497.122	4920.69
15620	15.62	3.55087	49934.1	0.53095	-6610.92	1538.66	1509.92	3337.65	10281	3477.68	6511.36	7444.09	17252.7	19374.9	1220.61	5151.19	498.46	4924.26
15621	15.621	3.54953	49915.2	0.531	-6616.67	1539.26	1510.54	3343.15	10236.4	3477.52	6502.58	7408.68	17256.6	19383.9	1220.31	5156.98	500.765	4928.54
15622	15.622	3.54102	49795.6	0.53105	-6630.62	1532.39	1510.93	3338.92	10194	3477.34	6496.14	7383.13	17259.8	19390.8	1220.1	5163.01	503.5	4932.53
15623	15.623	3.56941	50194.9	0.5311	-6644.46	1527.43	1511.23	3329.87	10147.7	3477.27	6489.92	7358.33	17263.5	19397	1219.91	5167.72	505.899	4935.81
15624	15.624	3.5737	50255.1	0.53115	-6653.13	1527.69	1511.24	3316.25	10100.5	3477.22	6485.39	7338.61	17266.7	19402	1219.69	5173.33	508.532	4939.09
15625	15.625	3.57448	50266.1	0.5312	-6662.73	1527.93	1511.1	3301.04	10066.5	3477.15	6483.23	7329.04	17270.2	19406.8	1219.44	5176.81	511.136	4942.51
15626	15.626	3.55922	50051.5	0.53125	-6671.97	1528.29	1511.12	3289.61	10046.8	3477.09	6481.38	7329.57	17273.6	19410.4	1219.27	5180.75	514.756	4945.66
15627	15.627	3.55335	49968.9	0.5313	-6681.88	1528.56	1511.38	3279	10022.3	3477.12	6479.04	7327.34	17277.3	19412.4	1219.05	5185.33	518.036	4948.79
15628	15.628	3.5594	50054.1	0.53135	-6690.79	1528.38	1511.77	3268.37	10004	3477.24	6479.29	7324.8	17280.6	19414.5	1218.82	5190.77	521.368	4953.18
15629	15.629	3.55134	49940.7	0.5314	-6697.65	1528.57	1512.26	3256.03	9983.91	3477.39	6481.05	7328.98	17284.1	19417.2	1218.62	5196.9	524.938	4957.67
15630	15.63	3.555	49992.1	0.53145	-6704.01	1528.44	1512.58	3244.33	9970.62	3477.53	6483.94	7336.77	17287.6	19421	1218.43	5202.37	528.714	4962.67
15631	15.631	3.55961	50057	0.5315	-6709.72	1528.28	1513.03	3236.8	9953.37	3477.48	6488	7359.93	17290.6	19425.6	1218.19	5205.01	532.008	4967.53
15632	15.632	3.55089	49934.5	0.53155	-6714.97	1528.05	1513.45	3233.63	9954	3477.4	6492.96	7391.55	17293.7	19430.8	1217.9	5205.65	535.172	4971.08
15633	15.633	3.5415	49802.3	0.5316	-6717.91	1528.12	1513.58	3223.93	9939.95	3477.3	6499.95	7435.05	17297.2	19435.5	1217.69	5205.77	537.589	4973.27
15634	15.634	3.54359	49831.8	0.53165	-6719.77	1528.43	1513.68	3217.56	9902.37	3477.45	6505.65	7483.57	17301.2	19440.8	1217.46	5205.39	538.943	4975.66
15635	15.635	3.53148	49661.4	0.5317	-6719.9	1528.16	1513.86	3208.39	9862.65	3477.4	6511.17	7531.48	17305	19446.5	1217.22	5205.57	539.608	4975.85
15636	15.636	3.53875	49763.7	0.53175	-6722.46	1523.57	1514.03	3199.7	9807.64	3477.32	6516.42	7575.76	17308.4	19452.4	1217.01	5205.93	539.628	4976.25
15637	15.637	3.53013	49642.4	0.5318	-6719.38	1523.75	1514.09	3190.58	9768.72	3477.45	6519.21	7617.5	17312	19456.8	1216.76	5208.26	539.844	4977.01
15638	15.638	3.53074	49651.1	0.53185	-6715.17	1523.74	1514.21	3179.94	9733.34	3477.41	6521.23	7657.33	17315.8	19461.1	1216.57	5211.42	539.967	4978.26
15639	15.639	3.53703	49739.5	0.5319	-6708.73	1524.45	1514.12	3177.22	9691.02	3477.21	6523.26	7685.62	17319.5	19465.3	1216.34	5213.77	540.187	4978.66
15640	15.64	3.53589	49723.5	0.53195	-6703.02	1524.39	1513.76	3177.39	9694	3476.78	6520.73	7697.52	17323.1	19470.5	1216.14	5215.74	540.491	4979.05
15641	15.641	3.51204	49388.1	0.532	-6697.11	1523.77	1513.8	3184.5	9714.13	3476.33	6518.49	7694.76	17326.3	19475.9	1216.01	5219.18	540.494	4979.03
15642	15.642	3.52219	49530.7	0.53205	-6690.49	1524.94	1513.69	3197.33	9761.63	3475.81	6517.66	7685.75	17330	19481.3	1215.87	5224.19	540.734	4978.96
15643	15.643	3.51096	49372.9	0.5321	-6685.76	1524.55	1513.3	3218.8	9822.49	3475.01	6516.61	7669.54	17333.7	19486.6	1215.8	5228.39	540.507	4980.32
15644	15.644	3.48511	49009.4	0.53215	-6680.93	1524.26	1512.92	3241.36	9898.1	3474.39	6514.27	7646.05	17338	19491.5	1215.75	5231.63	540.441	4981.14
15645	15.645	3.47997	48937	0.5322	-6674.28	1526.01	1512.85	3260.5	9991.19	3474.14	6511.16	7616.36	17342.6	19496.5	1215.63	5235.81	540.184	4983.39
15646	15.646	3.47752	48902.7	0.53225	-6671.08	1525.07	1512.7	3276.85	10062.6	3474.03	6508.61	7573.3	17347.4	19502.4	1215.45	5237.73	540.105	4986.09
15647	15.647	3.47799	48909.2	0.5323	-6668.15	1524.16	1512.64	3293.9	10124.6	3474.11	6504.98	7521.23	17352.2	19508	1215.23	5239.45	539.705	4991.05
15648	15.648	3.49265	49115.4	0.53235	-6667.89	1522.88	1512.45	3304.95	10179.1	3474.29	6501	7468.63	17356.9	19513.7	1215.04	5240.08	539.302	4994.46
15649	15.649	3.48544	49014.1	0.5324	-6667.77	1522.08	1512.44	3313.66	10190	3474.42	6500.35	7415.88	17362	19519	1214.91	5240.16	538.187	4998.8
15650	15.65	3.49344	49126.6	0.53245	-6667.88	1520.88	1512.71	3317.06	10189.8	3474.42	6499.55	7368.75	17366.6	19524.6	1214.67	5240.08	536.417	5002.73
15651	15.651	3.49693	49175.5	0.5325	-6668.34	1520.41	1513.27	3311.02	10167.9	3474.4	6501.06	7321.84	17370.9	19529.8	1214.4	5239.38	534.988	5006.92
15652	15.652	3.50509	49290.3	0.53255	-6670.12	1520.18	1513.32	3299.72	10135.3	3474.42	6504.41	7283.57	17375.1	19534.3	1214.1	5239.57	533.324	5010.02
15653	15.653	3.50712	49318.9	0.5326	-6660.72	1531.86	1513.31	3280.37	10084.8	3474.11	6507.84	7256.01	17379.2	19538	1213.89	5240.24	531.497	5011.54
15654	15.654	3.51338	49406.9	0.53265	-6664.62	1531.19	1513.05	3256.54	10022.9	3474.04	6513.8	7230.79	17383.1	19540.9	1213.67	5240.92	529.516	5012.12
15655	15.655	3.52366	49551.5	0.5327	-6669.58	1530.67	1513.13	3227.35	9977.61	3474.18	6516.01	7211.81	17387	19543.7	1213.47	5241.59	527.426	5012.91
15656	15.656	3.52878	49623.5	0.53275	-6674.6	1529.69	1513.18	3189.29	9945.56	3474.36	6518.34	7200.76	17390.8	19545.3	1213.28	5242.54	525.152	5013.88
15657	15.657	3.52963	49635.4	0.5328	-6678.62	1529.63	1513.28	3151.56	9923.67	3474.53	6522.52	7193.75	17395.2	19546.6	1213.17	5244.31	522.987	5014.54
15658	15.658	3.55138	49941.3	0.53285	-6683.21	1529.15	1513.4	3112.79	9922.48	3474.47	6523.37	7191.06	17399.2	19548.4	1213.06	5244.4	520.362	5015.51
15659	15.659	3.554	49978.1	0.5329	-6687.8	1528.58	1513.58	3077.97	9928.61	3474.28	6524.46	7193.44	17403.2	19549	1213.11	5244.72	517.384	5015.49
15660	15.66	3.55757	50028.3	0.53295	-6696.82	1523.96	1513.6	3051.1	9932.67	3474.14	6527.52	7202.88	17406.8	19548.2	1213.04	5244.3	514.535	5015.43
15661	15.661	3.56162	50085.3	0.533	-6703.3	1522.99	1513.51	3031.61	9937.93	3474.06	6530.13	7218.36	17410.4	19547.2	1213	5244.11	511.264	5014.29
15662	15.662	3.5669	50159.5	0.53305	-6708.65	1522.31	1513.45	3018.67	9954.82	3474.14	6533.55	7236.52	17413.8	19546.5	1212.99	5241.44	508.085	5013.09
15663	15.663	3.58033	50348.4	0.5331	-6712.25	1522.41	1513.76	3011.68	9965.91	3474.28	6536.81	7256.87	17416.4	19545.6	1212.93	5237.55	505.013	5012.4
15664	15.664	3.57991	50342.5	0.53315	-6715.02	1522.07	1514.05	3016.61	9998.22	3474.53	6541.06	7278.3	17419.6	19544.6	1212.84	5235.72	501.349	5011.45
15665	15.665	3.56586	50144.9	0.5332	-6717.73	1521.32	1514.42	3029.17	10021.1	3474.52	6544.6	7297.25	17422.8	19544.4	1212.79	5234.17	497.074	5010.11
15666	15.666	3.55478	49989.1	0.53325	-6719.69	1520.85	1514.86	3045.22	10024.3	3474.57	6550.75	7314.96	17426.1	19543.2	1212.77	5233.82	492.091	5009.87
15667	15.667	3.54976	49918.5	0.5333	-6720.22	1520.14	1515.24	3063.25	10029.3	3474.41	6557.34	7336.83	17430.2	19541.6	1212.65	5234.52	487.293	5008.5
15668	15.668	3.53764	49748	0.53335	-6719.28	1519.98	1515.6	3084.23	10037.3	3474.3	6561.9	7354.07	17435.3	19539.9	1212.61	5235.65	482.52	5007.16
15669	15.669	3.53033	49645.3	0.5334	-6717.38	1520.11	1515.97	3107.74	10037.9	3474.26	6567.93	7369.9	17440.3	19535	1212.62	5237.59	477.734	5004.97
15670	15.67	3.51895	49485.2	0.53345	-6714.25	1521.12	1516.6	3131.97	10024.3	3474.14	6572.45	7386.45	17446.1	19529.9	1212.52	5239.47	473.205	5005.53
15671	15.671	3.50593	49302.2	0.5335	-6711.76	1521.3	1517.49	3155.12	9982.89	3474.04	6574.65	7402.44	17452.6	19524.9	1212.48	5240.75	469.044	5006.36
15672	15.672	3.50216	49249.1	0.53355	-6709.85	1521.52	1518.62	3174.22	9941.88	3473.72	6576.6	7419.38	17459.3	19520.1	1212.5	5240.71	465.242	5009.25
15673	15.673	3.49976	49215.4	0.5336	-6707.21	1521.32	1519.7	3189.81	9908.24	3473.29	6577.8	7440.13	17465.9	19514.7	1212.54	5238.69	461.591	5013.67
15674	15.674	3.50656	49311	0.53365	-6704.1	1521.32	1521.32	3205.88	9901.72	3472.97	6575.97	7455.93	17472.1	19510	1212.65	5234.89	457.359	5019.4
15675	15.675	3.5043	49279.2	0.5337	-6700.16	1521.77	1522.53	3218.45	9937.76	3472.54	6575.62	7469.48	17478.4	19505	1212.84	5229.65	453.407	5024.41
15676	15.676	3.52015	49502	0.53375	-6697.06	1522.16	1524.1	3232.97	9991.52	3472.12	6574.57	7487.42	17484	19497.2	1212.88	5226.11	449.609	5028.62
15677	15.677	3.50057	49226.7	0.5338	-6694.51	1522.38	1525.61	3249.83	10044.2	3471.8	6573.8	7506.37	17488.7	19490.3	1212.99	5221.62	445.819	5032.7
15678	15.678	3.48787	49048.1	0.53385	-6693.38	1522.47	1527.09	3257.88	10084.9	3471.52	6568.51	7524.69	17493.2	19482.6	1213.13	5218.59	441.908	5035.78
15679	15.679	3.47536	48872.2	0.5339	-6691.38	1523.25	1528.22	3253.07	10121.4	3471.76	6561.68	7544.31	17497.4	19475	1213.25	5217.75	438.299	5037.64
15680	15.68	3.4754	48872.8	0.53395	-6688.88	1523.55	1529.59	3243.21	10155.9	3472.01	6554.41	7564.13	17501.2	19467.4	1213.47	5216.18	435.193	5039.78
15681	15.681	3.49256	49114.1	0.534	-6687.58	1523.81	1531	3231.29	10177.9	3472.28	6545.96	7584.12	17504.7	19460.2	1213.6	5213.5	432.151	5040.65
15682	15.682	3.50128	49236.8	0.53405	-6687.69	1522.99	1531.96	3219.45	10177.5	3472.65	6534.24	7610.65	17507.8	19452.5	1213.72	5211.39	429.549	5040.29
15683	15.683	3.49071	49088	0.5341	-6686.53	1524.05	1533.07	3205.29	10169.8	3473.44	6523.33	7635.48	17510.1	19445.6	1213.79	5208.53	427.393	5039.51
15684	15.684	3.49332	49124.8	0.53415	-6686.46	1524.58	1534.2	3193.13	10132.7	3474.04	6514.76	7662.41	17510.7	19437	1213.88	5208.33	425.38	5037.58
15685	15.685	3.51518	49432.3	0.5342	-6687.69	1524.67	1535.59	3182.36	10090.3	3474.55	6509.28	7686.33	17511.3	19428.8	1214.08	5210.26	424.002	5035.65
15686	15.686	3.52467	49565.7	0.53425	-6688.63	1525.34	1537.11	3171.2	10046.8	3474.81	6505.23	7711.13	17511.8	19420.1	1214.34	5214.72	422.682	5033.1
15687	15.687	3.53416	49699.1	0.5343	-6689.38	1526.05	1538.86	3160.73	10013	3474.73	6504.68	7726.05	17511.3	19410.5	1214.43	5219.91	421.546	5029.12
15688	15.688	3.5265	49591.4	0.53435	-6686.68	1530.8	1540.95	3156.79	9980.5	3474.81	6504.67	7735.25	17510.8	19400.3	1214.47	5228.49	420.741	5024.83
15689	15.689	3.52816	49614.8	0.5344	-6687.97	1531.55	1543.16	3151.04	9928.58	3474.57	6508.07	7735.65	17510.5	19390.2	1214.6	5237.97	420.476	5019.05
15690	15.69	3.53694	49738.2	0.53445	-6689.82	1532.58	1545.58	3144.04	9881.49	3474.43	6510.2	7730.04	17510.2	19380.1	1214.8	5246.77	420.815	5012.68
15691	15.691	3.55553	49999.7	0.5345	-6692.48	1533.57	1548	3140.54	9867.19	3473.84	6512.76	7724.66	17509.2	19371.9	1214.88	5255.43	421.685	5006.81
