step	time	T	Ekin	lj	bond_2	angle_4	dihedral_0	lj-14_0	lj-14_1
8.713e+06	8713	2.47467	22272	-30752.6	6985.52	6309.24	7231.88	-826.61	-2138.6
8.714e+06	8714	2.42787	21850.9	-30689.6	6915.06	6334.08	7302.27	-790.627	-2214.2
8.715e+06	8715	2.50375	22533.7	-30725.7	6840.8	6287.36	7109.36	-830.992	-2127.88
8.716e+06	8716	2.52309	22707.8	-30813	7000.48	6290.02	7005.95	-834.998	-2083.08
8.717e+06	8717	2.46556	22190.1	-30711.8	6895.78	6242.96	7160.16	-919.328	-2271.1
8.718e+06	8718	2.47078	22237.1	-30702.5	6719.98	6550.57	7228.59	-855.911	-2192.86
8.719e+06	8719	2.4648	22183.2	-30599.8	6626.28	6568.36	7207.85	-804.889	-2210.13
8.72e+06	8720	2.42609	21834.8	-30637	6644.81	6457.42	7248.05	-815.158	-2202
8.721e+06	8721	2.45631	22106.8	-30774.5	6901.52	6371.77	6908.63	-828.006	-2139.27
8.722e+06	8722	2.48089	22328	-30733.2	6758.79	6490.34	7368.89	-843.34	-2190.44
8.723e+06	8723	2.45462	22091.6	-30576.6	6805.64	6638.67	7197.28	-812.499	-2186.52
8.724e+06	8724	2.41813	21763.1	-30613.2	6924.72	6343.81	7267.59	-847.658	-2067.25
8.725e+06	8725	2.46031	22142.8	-30583.1	6750.91	6551.05	7093.87	-862.762	-2177.68
8.726e+06	8726	2.49574	22461.7	-30741.2	6859.63	6451.42	6993.39	-780.687	-2196.79
8.727e+06	8727	2.45411	22087	-30708.6	6834.35	6347.89	7210.01	-878.29	-2156.73
8.728e+06	8728	2.45063	22055.6	-30705.3	7097.63	6675.62	7235.53	-824.039	-2277.66
8.729e+06	8729	2.45956	22136	-30694.2	6902.58	6615.44	7200.37	-874.946	-2105.85
8.73e+06	8730	2.47158	22244.2	-30691.8	7044.74	6030.54	7178.56	-870.625	-2093.94
8.731e+06	8731	2.47581	22282.3	-30674.9	6546.4	6365.86	6824.47	-855.078	-2245.19
8.732e+06	8732	2.473	22257	-30660.9	7100.84	6423.47	7068.33	-800.788	-2212
8.733e+06	8733	2.49592	22463.3	-30735.9	6886.35	6589.76	6989.67	-904.157	-2125.22
8.734e+06	8734	2.45286	22075.8	-30770.4	6675.61	6625.7	6927.2	-853.199	-2237.61
8.735e+06	8735	2.45696	22112.7	-30665.2	6744.57	6552.96	6988.25	-791.401	-2198.32
8.736e+06	8736	2.43836	21945.3	-30705.1	6738.77	6487.96	7079.89	-825.087	-2178.82
8.737e+06	8737	2.49532	22457.9	-30646.7	6728.67	6406.46	7042.15	-905.315	-2215.19
8.738e+06	8738	2.46625	22196.3	-30714.2	6912.9	6320.59	7205.13	-874.758	-2226.99
8.739e+06	8739	2.47331	22259.8	-30706.3	6922.65	6520.94	7021.01	-864.803	-2097.32
8.74e+06	8740	2.48897	22400.7	-30400.7	6688.82	6506.9	7154.37	-818.425	-2110.51
8.741e+06	8741	2.4353	21917.7	-30713.2	6684.53	6367.62	7077.83	-795.341	-2201.76
8.742e+06	8742	2.44864	22037.8	-30686	6971.05	6397.49	7095.5	-853.448	-2154.61
8.743e+06	8743	2.46252	22162.7	-30758.9	6838.63	6413.58	7247.82	-790.22	-2161.42
8.744e+06	8744	2.49002	22410.2	-30676	6818.61	6531.24	7128.98	-774.788	-2167.59
8.745e+06	8745	2.4838	22354.2	-30727.2	6650.61	6426.19	6811.14	-827.753	-2240.6
8.746e+06	8746	2.45819	22123.7	-30614.3	6875.45	6454.85	6812.58	-820.172	-2141.47
8.747e+06	8747	2.42437	21819.4	-30568.7	6897.68	6333.82	7037.08	-835.014	-2203.78
8.748e+06	8748	2.5212	22690.8	-30658.3	6573.23	6330.1	7333.46	-910.948	-2175.62
8.749e+06	8749	2.48583	22372.4	-30673.4	6659.27	6610.77	7242.5	-844.053	-2182.12
8.75e+06	8750	2.45219	22069.7	-30558.7	6671.77	6563.86	7044.04	-774.265	-2280.71
8.751e+06	8751	2.4583	22124.7	-30467.7	6937.58	6281.2	7031.97	-787.766	-2189.96
8.752e+06	8752	2.49032	22412.9	-30566.1	6815.45	6337.53	6971.9	-770.175	-2095.18
8.753e+06	8753	2.47837	22305.4	-30704.9	6783.76	6479.56	7231.12	-845.365	-2192.8
8.754e+06	8754	2.50309	22527.8	-30673.4	6889.07	6576.84	6887.91	-839.795	-2092.22
8.755e+06	8755	2.49824	22484.1	-30629	6789.87	6471.68	7404.73	-728.286	-2250.46
8.756e+06	8756	2.47254	22252.9	-30699.3	6816.61	6679.28	7483.28	-824.363	-2180.71
8.757e+06	8757	2.46824	22214.2	-30681.5	6855.77	6357.05	7145.35	-848.586	-2218.86
8.758e+06	8758	2.50424	22538.1	-30689	6833.14	6432.38	7084.89	-810.476	-2197.1
8.759e+06	8759	2.54442	22899.7	-30537.5	6916.6	6448.12	7021.69	-826.298	-2118.64
8.76e+06	8760	2.49	22410	-30829.8	6761.02	6362.3	6866.6	-780.086	-2230.89
8.761e+06	8761	2.48015	22321.3	-30560.5	6804.35	6358.31	7309.68	-861.726	-2133.8
8.762e+06	8762	2.46144	22152.9	-30505.7	6912.32	6546.93	7238.6	-806.28	-2135.08
8.763e+06	8763	2.49611	22465	-30449.2	6784.88	6292.57	7204.7	-760.383	-2182.57
8.764e+06	8764	2.51471	22632.4	-30487.2	6643.98	6622.09	7406.94	-837.823	-2149.03
8.765e+06	8765	2.48786	22390.7	-30519	6804.48	6506.24	7360.22	-737.351	-2257.94
8.766e+06	8766	2.45653	22108.8	-30584.7	6811.2	6536.1	6958.24	-802.273	-2211.94
8.767e+06	8767	2.43843	21945.8	-30605.5	6953.35	6290.96	7106.19	-823.408	-2241.97
8.768e+06	8768	2.42329	21809.6	-30679.1	6802.6	6309.63	6960.32	-826.499	-2274.49
8.769e+06	8769	2.49276	22434.9	-30635.1	7053.83	6274.6	7160.17	-809.51	-2231.28
8.77e+06	8770	2.49159	22424.3	-30641.3	6984.2	6569.38	6991.45	-832.761	-2118.53
8.771e+06	8771	2.50393	22535.3	-30599.5	6910.7	6554.45	7150.5	-839.282	-2209.99
8.772e+06	8772	2.4366	21929.4	-30510.4	6908.74	6325.85	7258.76	-797.606	-2170.13
8.773e+06	8773	2.49115	22420.3	-30564.3	6765.01	6250.15	7003.86	-803.677	-2108.34
8.774e+06	8774	2.48246	22342.1	-30599.6	6956.8	6307.3	7005.07	-824.446	-2121.18
8.775e+06	8775	2.47235	22251.1	-30618.2	6726.91	6410.63	7117.51	-828.37	-2165.96
8.776e+06	8776	2.52163	22694.7	-30311.2	6774.67	6277.93	7081.62	-813.324	-2126.54
8.777e+06	8777	2.47117	22240.5	-30730.6	6883.02	6322.03	7163.81	-900.592	-2132.17
8.778e+06	8778	2.49292	22436.3	-30695.6	7019.63	6243.92	7021.48	-861.121	-2019.79
8.779e+06	8779	2.47442	22269.8	-30740.1	6643.69	6387.8	6903.52	-844.252	-2186.67
8.78e+06	8780	2.51323	22619.1	-30694.8	6846.88	6606.28	6906.57	-826.597	-2208.68
8.781e+06	8781	2.50188	22516.9	-30683.6	6945.68	6465.44	7041.32	-824.506	-2185.42
8.782e+06	8782	2.50506	22545.5	-30645.3	6961.9	6346.62	7207.25	-901.382	-2175.59
8.783e+06	8783	2.46026	22142.4	-30731.9	6856.28	6212.56	7351.55	-845.432	-2159.2
8.784e+06	8784	2.48272	22344.5	-30658.6	6850.66	6534.96	7116.03	-855.399	-2160.99
8.785e+06	8785	2.48335	22350.2	-30666.4	7002.02	6456.42	6961.49	-791.815	-2166.56
8.786e+06	8786	2.48017	22321.5	-30549.2	6996.84	6531.91	7095.3	-795.414	-2202.56
8.787e+06	8787	2.43615	21925.3	-30509.1	6603.06	6487.03	6894.51	-860.03	-2107.31
8.788e+06	8788	2.48177	22335.9	-30594.8	6778.94	6460.78	7078.06	-834.006	-2121.42
8.789e+06	8789	2.43938	21954.4	-30604.6	6987.94	6309.6	7342.33	-838.543	-2234.47
8.79e+06	8790	2.46517	22186.6	-30700.2	6872.36	6380.01	7152.94	-771.279	-2164.98
8.791e+06	8791	2.50236	22521.3	-30816.8	7063.92	6476.76	7188.21	-785.638	-2263.7
8.792e+06	8792	2.53633	22826.9	-30706.8	6910.34	6048.34	7245.66	-784.977	-2270.83
8.793e+06	8793	2.45657	22109.2	-30649	6955.54	6402.83	7214.51	-848.604	-2265.02
8.794e+06	8794	2.5116	22604.4	-30729.4	6922.46	6480.41	7356.78	-828.781	-2246.07
8.795e+06	8795	2.52591	22733.1	-30628.9	7077.33	6301.32	6893.04	-850.285	-2127.27
8.796e+06	8796	2.51095	22598.5	-30731.3	6791.22	6566.21	6986.27	-825.606	-2226.37
8.797e+06	8797	2.51257	22613.2	-30552.4	6897.12	6456.24	7264.8	-805.655	-2234.52
8.798e+06	8798	2.49175	22425.7	-30863.6	7049.98	6510.38	6985.94	-818.168	-2232.52
8.799e+06	8799	2.47124	22241.2	-30649.4	6764.63	6452.99	7209.43	-835.836	-2126.31
8.8e+06	8800	2.46367	22173	-30631.3	6742.5	6484.98	6942.15	-840.459	-2151.54
8.801e+06	8801	2.50871	22578.4	-30701.2	6991.26	6333.88	6920.57	-784.416	-2103.18
8.802e+06	8802	2.47044	22234	-30725.2	6886.19	6419.98	7105.15	-824.556	-2247.07
8.803e+06	8803	2.46932	22223.9	-30691.3	6453.74	6429.64	7036.65	-798.63	-2233.99
8.804e+06	8804	2.4913	22421.7	-30720.7	6834.9	6504.81	7040.55	-808.786	-2274.73
8.805e+06	8805	2.44589	22013	-30695.8	6759.01	6443.18	7401.37	-868.179	-2209.37
8.806e+06	8806	2.49753	22477.8	-30654.6	6948.93	6394.25	7032.79	-801.605	-2152.59
8.807e+06	8807	2.50159	22514.3	-30658.6	6951.44	6279.51	7095.55	-825.354	-2189.5
8.808e+06	8808	2.4881	22392.9	-30654.2	7049.02	6415.52	6910.55	-837.879	-2102.48
8.809e+06	8809	2.45119	22060.7	-30534.7	6924.81	6390.23	7089.51	-853.928	-2200.97
8.81e+06	8810	2.53412	22807	-30826.2	6775.09	6340.34	7164.25	-887.98	-2238.23
8.811e+06	8811	2.434	21906	-30523.9	7013.55	6330.69	6905.89	-869.401	-2219.64
8.812e+06	8812	2.46735	22206.2	-30616.9	7030.63	6211.69	7059.6	-825.556	-2266.86
8.813e+06	8813	2.52075	22686.7	-30666.6	6798.41	6249.8	7048.49	-883.919	-2230.42
8.814e+06	8814	2.49981	22498.2	-30709.1	6808.61	6541.62	7144.45	-846.335	-2212.15
8.815e+06	8815	2.44824	22034.1	-30744.9	6982.38	6497.91	7098.01	-824.602	-2243.39
8.816e+06	8816	2.46092	22148.3	-30751.9	6917.55	6246.92	6782.29	-786.642	-2122.3
8.817e+06	8817	2.44442	21999.8	-30627.2	6730.82	6509.75	6917.32	-842.214	-2130.94
8.818e+06	8818	2.45638	22107.5	-30676.1	6654.83	6373.07	6889.97	-866.88	-2100.39
8.819e+06	8819	2.46838	22215.4	-30823.2	6936.7	6608.99	6994.14	-866.615	-2201.39
8.82e+06	8820	2.48495	22364.5	-30577	6860.18	6675.38	6950.51	-898.501	-2159.98
8.821e+06	8821	2.4735	22261.5	-30735.3	6932.84	6715.63	7077.14	-840.449	-2223.14
8.822e+06	8822	2.51324	22619.2	-30500.5	6866.67	6294.32	7117.56	-823.224	-2155.03
8.823e+06	8823	2.46603	22194.3	-30641.6	6686.29	6529.34	6979.4	-823.586	-2149.81
8.824e+06	8824	2.48122	22331	-30729.3	6650.92	6262.57	6927.2	-851.438	-2165.02
8.825e+06	8825	2.50242	22521.8	-30682.8	7106.77	6230.07	7123.04	-824.912	-2217.91
8.826e+06	8826	2.50389	22535	-30778.5	6858.47	6380.01	7137.02	-802.055	-2201.76
8.827e+06	8827	2.44883	22039.5	-30816.8	7008.98	6198.51	7103.83	-764.401	-2187.64
8.828e+06	8828	2.44265	21983.8	-30605.4	6784.77	6345.54	6893.63	-829.614	-2134.71
8.829e+06	8829	2.47827	22304.5	-30709.1	6799.1	6514.3	6981.14	-856.172	-2266.41
8.83e+06	8830	2.50365	22532.8	-30608.4	6659.46	6343.71	6945.96	-781.623	-2214.83
8.831e+06	8831	2.49274	22434.7	-30694.5	6843.28	6467.38	6969	-796.457	-2213.64
8.832e+06	8832	2.49065	22415.9	-30674.2	6752.67	6628.59	7025.58	-840.821	-2192.73
8.833e+06	8833	2.45781	22120.2	-30629.2	6734.75	6283.35	7327.12	-846.566	-2198.56
8.834e+06	8834	2.49013	22411.2	-30662.6	6910.53	6197	7020.2	-810.766	-2101.36
8.835e+06	8835	2.50431	22538.8	-30655.1	6711.3	6136.4	7090.2	-825.489	-2215.55
8.836e+06	8836	2.45431	22088.8	-30523.3	7007.68	6678.37	6978.8	-890.73	-2159.9
8.837e+06	8837	2.47705	22293.5	-30645.9	6789.9	6395.48	7351.35	-850.828	-2121.68
8.838e+06	8838	2.43884	21949.6	-30520.6	6751.42	6441.6	6931.18	-832.512	-2186.51
8.839e+06	8839	2.46352	22171.7	-30740.8	7080.99	6121.24	6976.62	-809.862	-2179.5
8.84e+06	8840	2.45399	22085.9	-30538.7	6718.48	6456.2	6923.01	-807.259	-2134.65
8.841e+06	8841	2.51517	22636.5	-30693.5	6863.38	6263	7123.32	-797.74	-2134.93
8.842e+06	8842	2.49744	22477	-30674.5	6973.98	6431.6	6948.89	-759.628	-2095.52
8.843e+06	8843	2.49094	22418.4	-30814.4	6739.01	6303.16	7160.5	-795.329	-2178.44
8.844e+06	8844	2.4773	22295.7	-30583.7	6769.52	6538.36	7048.74	-833.209	-2214.84
8.845e+06	8845	2.51129	22601.6	-30676.4	6916.6	6314.75	6939.44	-808.707	-2136.28
8.846e+06	8846	2.43776	21939.8	-30783.6	6881.64	6353.94	7188.41	-819.11	-2117.81
8.847e+06	8847	2.48998	22409.8	-30610.8	6836.81	6427.02	6953.92	-901.4	-2091.7
8.848e+06	8848	2.48059	22325.3	-30715.5	6681.28	6796.48	7255.78	-810.72	-2164.42
8.849e+06	8849	2.4886	22397.4	-30501.9	6920.41	6296.73	7277.24	-820.357	-2162.99
8.85e+06	8850	2.4827	22344.3	-30691.6	7101.85	6494.22	6978.8	-783.275	-2116.88
8.851e+06	8851	2.47526	22277.4	-30648.9	6815.26	6292.46	7076.01	-798.084	-2136.58
8.852e+06	8852	2.48249	22342.4	-30733.7	6944.31	6470.38	7054.69	-825.623	-2177.71
8.853e+06	8853	2.4975	22477.5	-30516.5	6860	6153.2	7058.42	-827.784	-2170.77
8.854e+06	8854	2.46751	22207.5	-30712.2	7006.58	6357.7	7081.14	-866.861	-2151.64
8.855e+06	8855	2.46238	22161.5	-30646.3	6967.73	6469.93	6980.7	-811.254	-2171.26
8.856e+06	8856	2.50123	22511.1	-30604.3	6833.54	6418.53	7037.54	-846.268	-2082.25
8.857e+06	8857	2.49487	22453.8	-30532.8	6791.57	6213.03	7115.47	-861.859	-2170.75
8.858e+06	8858	2.49041	22413.7	-30661.3	6758.45	6570.96	7018.06	-811.169	-2195.82
8.859e+06	8859	2.47066	22235.9	-30640.2	6928.05	6358.97	6809.07	-787.166	-2123.32
8.86e+06	8860	2.48068	22326.2	-30733.6	6813.87	6352.54	7228	-854.568	-2160.19
8.861e+06	8861	2.48546	22369.1	-30739.2	6683.34	6466.34	7128.88	-827.313	-2194.99
8.862e+06	8862	2.48533	22368	-30517	6774.6	6466.94	7160.88	-911.015	-2213.78
8.863e+06	8863	2.52726	22745.4	-30617.3	6680.1	6527.72	7197.16	-852.297	-2138.36
8.864e+06	8864	2.50248	22522.3	-30671.9	6789.46	6458.56	7251.68	-840.473	-2216.97
8.865e+06	8865	2.45993	22139.4	-30398.1	6843.41	6283.76	7290.07	-781.187	-2151.93
8.866e+06	8866	2.43744	21937	-30682.2	6911.35	6249.4	7129.74	-806.431	-2119.71
8.867e+06	8867	2.53207	22788.6	-30702.6	6701.65	6578.11	7269.14	-803.415	-2253.46
8.868e+06	8868	2.48438	22359.4	-30676.9	6805.25	6309.53	6998.62	-774.903	-2181.56
8.869e+06	8869	2.451	22059	-30606.2	6924.46	6230.64	7253.48	-773.961	-2159.57
8.87e+06	8870	2.49892	22490.3	-30607.9	6941.73	6355.57	7225.52	-786.991	-2243.06
8.871e+06	8871	2.43781	21940.3	-30651.4	7030.46	6213.31	7158.64	-726.273	-2298.27
8.872e+06	8872	2.45568	22101.1	-30574.8	6791.74	6365.5	6838.35	-738.877	-2093.81
8.873e+06	8873	2.46815	22213.4	-30744.1	6804.01	6375.04	7074.8	-761.493	-2189.32
8.874e+06	8874	2.46822	22214	-30594.9	6639.12	6275.85	7050.27	-781.414	-2237.36
8.875e+06	8875	2.45394	22085.5	-30694.9	6912.36	6529.73	7399.15	-778.424	-2233.89
8.876e+06	8876	2.47515	22276.3	-30762.6	6754.56	6416.45	6754.02	-749.692	-2155.07
8.877e+06	8877	2.50265	22523.9	-30610	6710.4	6364.23	6965.29	-747.475	-2195.57
8.878e+06	8878	2.46365	22172.9	-30869.2	6751.46	6424.69	6827.06	-761.313	-2195.39
8.879e+06	8879	2.44161	21974.5	-30611.3	6938.74	6275.48	6790.33	-765.718	-2128.13
8.88e+06	8880	2.50097	22508.7	-30702.6	6902.69	6427.08	7012.51	-790.42	-2176.96
8.881e+06	8881	2.49708	22473.8	-30690	6907.48	6404.44	7144.58	-748.498	-2176.36
8.882e+06	8882	2.48492	22364.2	-30626.4	6777.91	6413.02	7292.94	-829.391	-2132.34
8.883e+06	8883	2.5048	22543.2	-30763.2	7060.5	6479.63	7095.26	-778.136	-2228.2
8.884e+06	8884	2.47101	22239	-30701	6740.63	6364.16	7010.25	-807.913	-2191
8.885e+06	8885	2.46056	22145	-30682.7	6725.11	6267.92	7153.23	-802.179	-2277.68
8.886e+06	8886	2.48869	22398.2	-30539.2	6798.8	6337.56	7261.35	-754.6	-2148.78
8.887e+06	8887	2.45986	22138.7	-30723.5	6816.32	6439.77	7241.84	-797.548	-2138.77
8.888e+06	8888	2.4825	22342.5	-30822.5	7028.36	6311.06	7167.21	-840.691	-2172.76
8.889e+06	8889	2.46789	22211	-30529.2	6739.49	6356.85	7261.27	-836.618	-2158.99
8.89e+06	8890	2.48299	22346.9	-30701.5	7016.74	6627.77	6916.41	-838.613	-2064.49
8.891e+06	8891	2.49097	22418.7	-30590.7	6862.28	6327.11	7115.83	-784.547	-2120.98
8.892e+06	8892	2.45645	22108	-30758.4	7098.81	6447.77	7418.98	-757.139	-2222.23
8.893e+06	8893	2.49759	22478.3	-30694.5	6826.22	6384.53	6984.49	-789.497	-2162.28
8.894e+06	8894	2.46706	22203.6	-30688.4	6909.84	6342.07	7005.25	-775.243	-2178.33
8.895e+06	8895	2.47011	22231	-30745.8	6700.96	6352.64	7156.04	-783.402	-2165.65
8.896e+06	8896	2.51133	22602	-30626	7074.22	6460.03	7050.18	-865.817	-2145.52
8.897e+06	8897	2.42757	21848.1	-30788.5	6974.28	6511.35	7021.15	-862.874	-2271.62
8.898e+06	8898	2.52351	22711.6	-30788.6	6904.99	6503.67	6808.79	-824.196	-2153.18
8.899e+06	8899	2.50232	22520.9	-30793.1	6814.77	6210.05	7351.44	-895.498	-2139.43
8.9e+06	8900	2.49757	22478.1	-30642.6	6831.92	6367.38	7523.16	-826.874	-2203.53
8.901e+06	8901	2.45952	22135.7	-30655.5	6625.79	6606.56	7148.38	-820.366	-2212.24
8.902e+06	8902	2.43866	21947.9	-30732.8	6934.76	6549.81	7214.01	-865.261	-2296.35
8.903e+06	8903	2.48178	22336	-30583.7	6754.43	6367.4	7196.5	-885.925	-2101.56
8.904e+06	8904	2.49054	22414.8	-30703.7	6900.03	6498.4	7083.68	-844.935	-2159.03
8.905e+06	8905	2.44037	21963.3	-30787.2	6940.07	6688.96	6947.96	-856.039	-2111.11
8.906e+06	8906	2.52527	22727.4	-30609.6	6960.48	6216.47	6861.05	-841.899	-2224.56
8.907e+06	8907	2.43917	21952.5	-30766.5	7098.5	6497.56	6886.51	-817.826	-2198.48
8.908e+06	8908	2.49003	22410.3	-30805.1	7136.31	6491.74	7045.21	-804.287	-2155.14
8.909e+06	8909	2.45556	22100	-30652.6	6799.15	6164.7	7201.57	-844.892	-2093.32
8.91e+06	8910	2.41793	21761.4	-30682.1	6954	6300.72	7072.87	-777.876	-2247.17
8.911e+06	8911	2.48977	22407.9	-30546.4	7021.4	6580.64	7055.49	-836.432	-2205.93
8.912e+06	8912	2.47165	22244.9	-30764.2	7049.78	6357.73	7303.68	-865.321	-2132.75
8.913e+06	8913	2.52582	22732.4	-30574.4	6771.19	6387.96	7300.52	-879.012	-2118.51
8.914e+06	8914	2.43377	21903.9	-30588.2	6702.15	6295.79	7039.39	-814.306	-2256.68
8.915e+06	8915	2.43001	21870.1	-30680	6777.9	6264.35	7058.85	-797.53	-2190.23
8.916e+06	8916	2.47103	22239.3	-30809.1	6915.85	6358.21	7014.03	-815.631	-2093.92
8.917e+06	8917	2.53413	22807.2	-30751.7	6709.2	6560.01	6939.29	-822.48	-2192.66
8.918e+06	8918	2.48407	22356.6	-30589.7	6874.62	6259.86	6923.58	-798.707	-2182.79
8.919e+06	8919	2.46396	22175.6	-30670.2	6886.63	6535.62	6978.8	-807.72	-2154.98
8.92e+06	8920	2.48256	22343	-30650.8	6821.27	6321.12	7025.02	-837.198	-2166.16
8.921e+06	8921	2.4827	22344.3	-30772	6626.41	6445.08	6953.04	-849.654	-2136.64
8.922e+06	8922	2.45415	22087.4	-30717.3	7072.27	6511.07	6943.27	-832.037	-2169.34
8.923e+06	8923	2.48445	22360	-30710.4	6965.09	6610.46	7016.86	-834.756	-2184.55
8.924e+06	8924	2.50958	22586.2	-30646.2	6588.28	6122.35	7125.92	-811.348	-2140.71
8.925e+06	8925	2.49896	22490.7	-30718.9	6799.74	6252.78	6917.77	-822.2	-2133.04
8.926e+06	8926	2.44628	22016.5	-30771.7	6917.35	6326.27	6954.6	-851.634	-2091.87
8.927e+06	8927	2.49565	22460.8	-30511.5	6799.99	6219.38	7168.72	-861.59	-2249.19
8.928e+06	8928	2.50036	22503.2	-30769.2	6804.36	6428.22	6807.37	-807.818	-2167.18
8.929e+06	8929	2.48261	22343.5	-30765.2	6729.94	6499.42	7046.2	-852.074	-2214.83
8.93e+06	8930	2.47118	22240.6	-30689.4	6881.87	6258.93	7162.05	-824.61	-2287.07
8.931e+06	8931	2.46695	22202.6	-30688.4	6845.72	6429.74	7279.31	-830.15	-2216.62
8.932e+06	8932	2.42771	21849.4	-30604.8	6906.48	6109.52	6798.68	-807.187	-2187.33
8.933e+06	8933	2.40534	21648.1	-30629.7	6932.85	6530.25	6893	-892.079	-2121.7
8.934e+06	8934	2.50088	22507.9	-30639.9	6979.21	6430.29	6935.33	-850.485	-2234.97
8.935e+06	8935	2.44396	21995.6	-30754.9	6872.96	6313.33	6817.31	-827.118	-2210.63
8.936e+06	8936	2.5189	22670.1	-30718.7	6529.86	6446.8	6958.11	-867.038	-2040.51
8.937e+06	8937	2.42359	21812.3	-30565.9	6826.86	6430.21	6998.44	-802.202	-2268.66
8.938e+06	8938	2.52913	22762.2	-30746.2	6671.8	6491.81	7048.82	-826.13	-2170.73
8.939e+06	8939	2.45307	22077.6	-30611.5	6877.14	6283.2	6922.55	-867.217	-2140.1
8.94e+06	8940	2.52399	22715.9	-30597.7	6866.85	6369.19	6943.97	-820.028	-2192.8
8.941e+06	8941	2.4876	22388.4	-30690.8	6803.81	6282.98	7032.45	-842.567	-2194.44
8.942e+06	8942	2.48077	22326.9	-30589.5	6808.86	6197.45	7140.42	-852.003	-2156.73
8.943e+06	8943	2.44196	21977.6	-30633.9	6553.08	6470.48	6920.07	-819.491	-2152.87
8.944e+06	8944	2.51837	22665.4	-30671.9	6983.91	6480.94	6879.87	-877.955	-2245.67
8.945e+06	8945	2.49796	22481.6	-30733.1	6831.04	6449.46	6961.29	-883.493	-2204.24
8.946e+06	8946	2.46864	22217.8	-30735.4	6955.95	6282.22	7324.85	-827.927	-2265.52
8.947e+06	8947	2.4751	22275.9	-30732.2	6605.03	6415.15	6997.06	-804.366	-2109.34
8.948e+06	8948	2.50124	22511.2	-30745.9	7111.38	6287.91	6969.14	-810.566	-2163.92
8.949e+06	8949	2.42863	21857.7	-30709	7038.32	6351.26	7308.34	-805.57	-2123.71
8.95e+06	8950	2.48223	22340	-30534.6	6862.24	6482.37	7116.02	-836.634	-2283.9
8.951e+06	8951	2.4783	22304.7	-30802.4	6987.61	6206.27	6922.99	-797.429	-2185.54
8.952e+06	8952	2.44389	21995	-30834.9	7021.04	6584.41	7258.85	-865.68	-2216.01
8.953e+06	8953	2.49255	22432.9	-30669.6	6748.6	6568.58	7107.62	-812.351	-2280.59
8.954e+06	8954	2.47611	22285	-30693.4	6876.07	6623.45	6910.74	-817.358	-2221.9
8.955e+06	8955	2.49301	22437.1	-30731.7	6774.13	6544.26	6831.63	-838.356	-2213.29
8.956e+06	8956	2.46355	22172	-30609.2	6673.75	6567.85	7012.49	-869.102	-2280.97
8.957e+06	8957	2.45328	22079.5	-30769.1	6821.79	6174.07	7133.49	-849.911	-2255.85
8.958e+06	8958	2.49558	22460.2	-30729.2	6885.06	6218.72	6875.86	-865.137	-2186.19
8.959e+06	8959	2.47356	22262	-30672.4	6935.16	6527.54	6967.47	-855.429	-2252.05
8.96e+06	8960	2.50771	22569.4	-30620.6	6947.18	6203.15	6967.31	-861.993	-2106.93
8.961e+06	8961	2.41317	21718.6	-30659.9	6877.13	6263.15	7000.53	-840.25	-2206.56
8.962e+06	8962	2.46467	22182.1	-30709.8	6976.44	6402.71	7117.73	-809.336	-2107.54
8.963e+06	8963	2.49043	22413.9	-30878.5	7119.21	6622.35	7270.78	-791.352	-2216.31
8.964e+06	8964	2.43812	21943.1	-30756	6795.37	6363.41	6940.4	-737.642	-2235.44
8.965e+06	8965	2.48958	22406.2	-30683.6	6861.89	6411.38	7206.09	-723.968	-2231.05
8.966e+06	8966	2.48442	22359.8	-30491	6963.73	6315.86	7267.64	-816.097	-2250.98
8.967e+06	8967	2.49539	22458.5	-30820.6	6740.41	6408.09	6901.84	-806.743	-2220.79
8.968e+06	8968	2.47836	22305.2	-30551.3	6695.31	6261.78	7142.25	-839.973	-2147.67
8.969e+06	8969	2.48276	22344.8	-30758.3	6862.6	6285.83	7136.86	-750.488	-2142.47
8.97e+06	8970	2.46406	22176.6	-30568.4	6693.16	6391.6	7008.05	-798.878	-2120.26
8.971e+06	8971	2.49465	22451.9	-30767	6907.73	6470.82	7053.92	-764.164	-2272.37
8.972e+06	8972	2.47247	22252.3	-30513.9	7063.32	6548.07	7178.01	-777.233	-2276.74
8.973e+06	8973	2.50216	22519.5	-30626.6	6918.29	6489.63	7222.42	-836.784	-2133.28
8.974e+06	8974	2.48893	22400.3	-30739.6	7027.88	6289.33	7059.88	-802.776	-2204.93
8.975e+06	8975	2.47956	22316	-30752.3	6853.97	6422.61	7096.84	-798.296	-2212.35
8.976e+06	8976	2.45533	22098	-30673.7	6870.83	6486.1	7153.68	-770.811	-2292.15
8.977e+06	8977	2.51355	22621.9	-30880.8	6740.64	6175.05	7096.41	-766.503	-2171.04
8.978e+06	8978	2.48567	22371	-30694.5	6907.99	6443.71	6918.9	-775.568	-2166.4
8.979e+06	8979	2.46751	22207.6	-30721.3	6471.49	6377.04	6910.11	-782.87	-2119.43
8.98e+06	8980	2.52931	22763.8	-30686.3	7070.15	6432.62	6929.42	-782.544	-2130.03
8.981e+06	8981	2.46106	22149.6	-30672.3	6823.05	6385.82	6876.83	-800.45	-2165.76
8.982e+06	8982	2.49309	22437.8	-30831.9	6733.48	6583.79	7212.39	-787.597	-2166.55
8.983e+06	8983	2.42558	21830.2	-30702	6846.76	6327.71	7208.19	-842.418	-2185.31
